file,title,long_name,author_order_y,shortend_names
import2015short_372,Maximizing Benefit of Peer-Feedback to Increase Feedback Uptake in Academic Writing,"Funk, Alexandra L.",1,Funk A. L.
import2015short_372,Maximizing Benefit of Peer-Feedback to Increase Feedback Uptake in Academic Writing,"Rummel, Nikol",2,Funk A. L.
import2015short_372,Maximizing Benefit of Peer-Feedback to Increase Feedback Uptake in Academic Writing,"Rummel, Nikol",2,Funk A. L.
import2015short_414,Scaffolding Scientific Epistemologies through Knowledge-Building Discourse and Epistemic Reflection,"Lin, Feng",0,Lin F.
import2015short_414,Scaffolding Scientific Epistemologies through Knowledge-Building Discourse and Epistemic Reflection,"Chan, Carol K.K.",1,Chan C. K.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Anderson, Craig G.",0,Anderson C. G.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Anderson, Craig G.",0,Anderson C. G.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Binzak, John V.",1,Binzak J. V.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Binzak, John V.",1,Binzak J. V.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Dalsen, Jennifer",2,Binzak J. V.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Dalsen, Jennifer",2,Binzak J. V.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Saucerman, Jenny",3,Dalsen J.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Saucerman, Jenny",3,Dalsen J.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Jordan-Douglass, Anna",4,Dalsen J.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Jordan-Douglass, Anna",4,Dalsen J.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Kumar, Vishesh",5,Saucerman J.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Kumar, Vishesh",5,Saucerman J.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Turker, Aybuke",6,Saucerman J.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Turker, Aybuke",6,Saucerman J.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Berland, Matthew",7,Jordan-Douglass A.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Berland, Matthew",7,Jordan-Douglass A.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Squire, Kurt",8,Jordan-Douglass A.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Squire, Kurt",8,Jordan-Douglass A.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Steinkuehler, Constance",9,Kumar V.
import2016short_150,Situating Deep Multimodal Data on Game-Based STEM Learning,"Steinkuehler, Constance",9,Kumar V.
import2016short_144,Exploring Middle School Students’ Science Learning and Discourse in Physical and Virtual Labs,"Gnesdilow, Dana",0,Gnesdilow D.
import2016short_144,Exploring Middle School Students’ Science Learning and Discourse in Physical and Virtual Labs,"Gnesdilow, Dana",0,Gnesdilow D.
import2016short_144,Exploring Middle School Students’ Science Learning and Discourse in Physical and Virtual Labs,"Fathema, Nafsaniath",1,Fathema N.
import2016short_144,Exploring Middle School Students’ Science Learning and Discourse in Physical and Virtual Labs,"Fathema, Nafsaniath",1,Fathema N.
import2016short_144,Exploring Middle School Students’ Science Learning and Discourse in Physical and Virtual Labs,"Lin, Feng",2,Fathema N.
import2016short_144,Exploring Middle School Students’ Science Learning and Discourse in Physical and Virtual Labs,"Lin, Feng",2,Fathema N.
import2016short_144,Exploring Middle School Students’ Science Learning and Discourse in Physical and Virtual Labs,"Kang, Seokmin",3,Lin F.
import2016short_144,Exploring Middle School Students’ Science Learning and Discourse in Physical and Virtual Labs,"Kang, Seokmin",3,Lin F.
import2016short_144,Exploring Middle School Students’ Science Learning and Discourse in Physical and Virtual Labs,"Dornfeld, Catherine L.",4,Lin F.
import2016short_144,Exploring Middle School Students’ Science Learning and Discourse in Physical and Virtual Labs,"Dornfeld, Catherine L.",4,Lin F.
import2016short_144,Exploring Middle School Students’ Science Learning and Discourse in Physical and Virtual Labs,"Puntambekar, Sadhana",5,Kang S.
import2016short_144,Exploring Middle School Students’ Science Learning and Discourse in Physical and Virtual Labs,"Puntambekar, Sadhana",5,Kang S.
import2018_233,Agent-Based Models to Support Bioscience Learning in Nursing Education,"Dubovi, Ilana",0,Dubovi I.
import2018_233,Agent-Based Models to Support Bioscience Learning in Nursing Education,"Lee, Victor",1,Lee V.
import2015short_158,Dialogism: A Framework for CSCL and a Signature of Collaboration,"Dascălu, Mihai",0,Dascalu M.
import2015short_158,Dialogism: A Framework for CSCL and a Signature of Collaboration,"Trăușan-Matu, Ștefan",1,Trausan-Matu S.
import2015short_158,Dialogism: A Framework for CSCL and a Signature of Collaboration,"Dessus, Philippe",2,Trausan-Matu S.
import2015short_158,Dialogism: A Framework for CSCL and a Signature of Collaboration,"McNamara, Danielle S.",3,Dessus P.
import2018_227,Taking on the Challenges of Learning in the Digital Age: Grade 5 Students’ Mindsets and Strategies in Knowledge Building Communities,"Hod, Yotam",0,Hod Y.
import2018_227,Taking on the Challenges of Learning in the Digital Age: Grade 5 Students’ Mindsets and Strategies in Knowledge Building Communities,"Zhang, Jianwei",1,Zhang J.
import2018_227,Taking on the Challenges of Learning in the Digital Age: Grade 5 Students’ Mindsets and Strategies in Knowledge Building Communities,"Yuan, Guangji",2,Zhang J.
import2018_227,Taking on the Challenges of Learning in the Digital Age: Grade 5 Students’ Mindsets and Strategies in Knowledge Building Communities,"Zhou, He",3,Yuan G.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Lee, Victor R.",0,Lee V. R.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Tzou, Carrie",1,Tzou C.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Bang, Megan",2,Tzou C.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Bell, Philip",3,Bang M.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Stromholt, Shelley",4,Bang M.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Price, Nancy",5,Bell P.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Ng, Meixi",6,Bell P.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Kafai, Yasmin B.",7,Stromholt S.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Telhan, Orkan",8,Stromholt S.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Davis, Richard",9,Price N.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Steele, K-Fai",10,Price N.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Adleberg, Barrie",11,Ng M.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Kahn, Jennifer",12,Ng M.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Hall, Rogers",13,Kafai Y.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Phillips, Abigail Leigh",14,Kafai Y.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Hansen, Jennifer",15,Telhan O.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Recker, Mimi",16,Telhan O.
import2017_117,Libraries as Emerging Spaces for Computer-Supported Collaborative Learning in Schools and Communities,"Barron, Brigid",17,Davis R.
import2017_103,How Did a Grade 5 Science Community Co-Construct Collective Structures of Inquiry?,"Tao, Dan",0,Tao D.
import2017_103,How Did a Grade 5 Science Community Co-Construct Collective Structures of Inquiry?,"Zhang, Jianwei",1,Zhang J.
import2018_38,Matching Data-Driven Models of Group Interactions to Video Analysis of Collaborative Problem Solving on Tablet Computers,"Paquette, Luc",0,Paquette L.
import2018_38,Matching Data-Driven Models of Group Interactions to Video Analysis of Collaborative Problem Solving on Tablet Computers,"Bosch, Nigel",1,Bosch N.
import2018_38,Matching Data-Driven Models of Group Interactions to Video Analysis of Collaborative Problem Solving on Tablet Computers,"Mercier, Emma",2,Bosch N.
import2018_38,Matching Data-Driven Models of Group Interactions to Video Analysis of Collaborative Problem Solving on Tablet Computers,"Jung, Jiyoon",3,Mercier E.
import2018_38,Matching Data-Driven Models of Group Interactions to Video Analysis of Collaborative Problem Solving on Tablet Computers,"Shehab, Saadeddine",4,Mercier E.
import2018_38,Matching Data-Driven Models of Group Interactions to Video Analysis of Collaborative Problem Solving on Tablet Computers,"Tong, Yurui",5,Jung J.
import2018_10,Designing Technology as a Cultural Broker for Young Children: Challenges and Opportunities,"Kim, Yanghee",0,Kim Y.
import2018_10,Designing Technology as a Cultural Broker for Young Children: Challenges and Opportunities,"Marx, Sherry",1,Marx S.
import2018_10,Designing Technology as a Cultural Broker for Young Children: Challenges and Opportunities,"Ngoc, Hung Pham",2,Marx S.
import2018_10,Designing Technology as a Cultural Broker for Young Children: Challenges and Opportunities,"Nguyen, Tung",3,Ngoc H. P.
import2018_11,Determinants of School Level Success in Design-Based Innovation Networks,"Law, Nancy",0,Law N.
import2018_11,Determinants of School Level Success in Design-Based Innovation Networks,"Lee, Yeung",1,Lee Y.
import2018_11,Determinants of School Level Success in Design-Based Innovation Networks,"Wong-Loke, Constance",2,Lee Y.
import2018_39,Conjecture Mapping the Library: Iterative Refinements Toward Supporting Maker Learning Activities in Small Community Spaces,"Lee, Victor R.",0,Lee V. R.
import2018_39,Conjecture Mapping the Library: Iterative Refinements Toward Supporting Maker Learning Activities in Small Community Spaces,"Recker, Mimi",1,Recker M.
import2018_39,Conjecture Mapping the Library: Iterative Refinements Toward Supporting Maker Learning Activities in Small Community Spaces,"Phillips, Abigail Leigh",2,Recker M.
import2017_102,Anchor Code: Modularity as Evidence for Conceptual Learning and Computational Practices of Students Using a Code-First Environment,"Wagh, Aditi",0,Wagh A.
import2017_102,Anchor Code: Modularity as Evidence for Conceptual Learning and Computational Practices of Students Using a Code-First Environment,"Levy, Sharona T.",1,Levy S.
import2017_102,Anchor Code: Modularity as Evidence for Conceptual Learning and Computational Practices of Students Using a Code-First Environment,"Horn, Michael",2,Levy S.
import2017_102,Anchor Code: Modularity as Evidence for Conceptual Learning and Computational Practices of Students Using a Code-First Environment,"Guo, Yu",3,Horn M.
import2017_102,Anchor Code: Modularity as Evidence for Conceptual Learning and Computational Practices of Students Using a Code-First Environment,"Brady, Corey",4,Horn M.
import2017_102,Anchor Code: Modularity as Evidence for Conceptual Learning and Computational Practices of Students Using a Code-First Environment,"Wilensky, Uri",5,Guo Y.
import2017_116,"CSCL and Eye-Tracking: Experiences, Opportunities and Challenges","Sharma, Kshitij",0,Sharma K.
import2017_116,"CSCL and Eye-Tracking: Experiences, Opportunities and Challenges","Jermann, Patrick",1,Jermann P.
import2017_116,"CSCL and Eye-Tracking: Experiences, Opportunities and Challenges","Dillenbourg, Pierre",2,Jermann P.
import2017_116,"CSCL and Eye-Tracking: Experiences, Opportunities and Challenges","Prieto, Luis P.",3,Dillenbourg P.
import2017_116,"CSCL and Eye-Tracking: Experiences, Opportunities and Challenges","D’Angelo, Sarah",4,Dillenbourg P.
import2017_116,"CSCL and Eye-Tracking: Experiences, Opportunities and Challenges","Gergle, Darren",5,Prieto L. P.
import2017_116,"CSCL and Eye-Tracking: Experiences, Opportunities and Challenges","Schneider, Bertrand",6,Prieto L. P.
import2017_116,"CSCL and Eye-Tracking: Experiences, Opportunities and Challenges","Rau, Martina A.",7,Angelo S.
import2017_116,"CSCL and Eye-Tracking: Experiences, Opportunities and Challenges","Rau, Martina A.",7,Angelo S.
import2017_116,"CSCL and Eye-Tracking: Experiences, Opportunities and Challenges","Pardos, Zach",8,Angelo S.
import2017_116,"CSCL and Eye-Tracking: Experiences, Opportunities and Challenges","Pardos, Zach",8,Angelo S.
import2017_116,"CSCL and Eye-Tracking: Experiences, Opportunities and Challenges","Rummel, Nikol",9,Gergle D.
import2017_116,"CSCL and Eye-Tracking: Experiences, Opportunities and Challenges","Rummel, Nikol",9,Gergle D.
import2015short_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Yoon, Susan A.",0,Yoon S. A.
import2015short_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Anderson, Emma",1,Anderson E.
import2015short_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Koehler-Yom, Jessica",2,Anderson E.
import2015short_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Klopfer, Eric",3,Koehler-Yom J.
import2015short_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Sheldon, Joshua",4,Koehler-Yom J.
import2015short_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Wendel, Daniel",5,Klopfer E.
import2015short_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Schoenfeld, Ilana",6,Klopfer E.
import2015short_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Scheintaub, Hal",7,Sheldon J.
import2015short_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Oztok, Murat",8,Sheldon J.
import2015short_165,Design Features for Computer-Supported Complex Systems Learning and Teaching in High School Science Classrooms,"Evans, Chad",9,Wendel D.
import2015short_171,Constructing Knowledge: A Community of Practice Framework for Evaluation in the VMT Project,"Khoo, Michael",0,Khoo M.
import2015short_171,Constructing Knowledge: A Community of Practice Framework for Evaluation in the VMT Project,"Stahl, Gerry",1,Stahl G.
import2018_226,The Quality of Open Online Learning and Education: Towards a Quality Reference Framework for MOOCs,"Stracke, Christian M.",0,Stracke C. M.
import2018_226,The Quality of Open Online Learning and Education: Towards a Quality Reference Framework for MOOCs,"Tan, Esther",1,Tan E.
import2018_232,Words Mean Things: How Museum Workers’ Discursive Practices Position the Diverse Communities They Seek to Engage,"Villanosa, Krystal",0,Villanosa K.
import2018_232,Words Mean Things: How Museum Workers’ Discursive Practices Position the Diverse Communities They Seek to Engage,"Horn, Mike",1,Horn M.
import2016short_145,Iterative Curricular Design of Collaborative Infographics for Science Literacy in Informal Learning Spaces,"Sommer, Stephen",0,Sommer S.
import2016short_145,Iterative Curricular Design of Collaborative Infographics for Science Literacy in Informal Learning Spaces,"Graville-Smith, Cynthia",1,Graville-Smith C.
import2016short_145,Iterative Curricular Design of Collaborative Infographics for Science Literacy in Informal Learning Spaces,"Hinojosa, Leighanna",2,Graville-Smith C.
import2016short_145,Iterative Curricular Design of Collaborative Infographics for Science Literacy in Informal Learning Spaces,"Polman, Joseph L",3,Hinojosa L.
import2016short_151,Designing for Effective Collaborative Learning in High-Needs Rural Classrooms,"Minshew, Lana M.",0,Minshew L. M.
import2016short_151,Designing for Effective Collaborative Learning in High-Needs Rural Classrooms,"Derry, Sharon",1,Derry S.
import2016short_151,Designing for Effective Collaborative Learning in High-Needs Rural Classrooms,"Anderson, Janice L.",2,Derry S.
import2016short_151,Designing for Effective Collaborative Learning in High-Needs Rural Classrooms,"Barber-Lester, Kelly Johnson",3,Anderson J.
import2015short_401,The Development of Productive Vocabulary in Knowledge Building: A Longitudinal Study,"Chen, Bodong",0,Chen B.
import2015short_401,The Development of Productive Vocabulary in Knowledge Building: A Longitudinal Study,"Ma, Leanne",1,Ma L.
import2015short_401,The Development of Productive Vocabulary in Knowledge Building: A Longitudinal Study,"Matsuzawa, Yoshiaki",2,Ma L.
import2015short_401,The Development of Productive Vocabulary in Knowledge Building: A Longitudinal Study,"Scardamalia, Marlene",3,Matsuzawa Y.
import2015short_367,Designing Simple Tools for Socially Shared Regulation: Experiences of Using Google Docs and Mobile SRL Tools in Mathematics Education,"Laru, Jari",0,Laru J.
import2015short_367,Designing Simple Tools for Socially Shared Regulation: Experiences of Using Google Docs and Mobile SRL Tools in Mathematics Education,"Malmberg, Jonna",1,Malmberg J.
import2015short_367,Designing Simple Tools for Socially Shared Regulation: Experiences of Using Google Docs and Mobile SRL Tools in Mathematics Education,"Järvenoja, Hanna",2,Malmberg J.
import2015short_367,Designing Simple Tools for Socially Shared Regulation: Experiences of Using Google Docs and Mobile SRL Tools in Mathematics Education,"Sarenius, Vesa-Matti",3,Järvenoja H.
import2015short_367,Designing Simple Tools for Socially Shared Regulation: Experiences of Using Google Docs and Mobile SRL Tools in Mathematics Education,"Järvelä, Sanna",4,Järvenoja H.
import2015short_373,Fostering Argumentation Skills in Mathematics with Adaptable Collaboration Scripts: Only Viable for Good Self-Regulators?,"Vogel, Freydis",0,Vogel F.
import2015short_373,Fostering Argumentation Skills in Mathematics with Adaptable Collaboration Scripts: Only Viable for Good Self-Regulators?,"Kollar, Ingo",1,Kollar I.
import2015short_373,Fostering Argumentation Skills in Mathematics with Adaptable Collaboration Scripts: Only Viable for Good Self-Regulators?,"Ufer, Stefan",2,Kollar I.
import2015short_373,Fostering Argumentation Skills in Mathematics with Adaptable Collaboration Scripts: Only Viable for Good Self-Regulators?,"Reichersdorfer, Elisabeth",3,Ufer S.
import2015short_373,Fostering Argumentation Skills in Mathematics with Adaptable Collaboration Scripts: Only Viable for Good Self-Regulators?,"Reiss, Kristina",4,Ufer S.
import2015short_373,Fostering Argumentation Skills in Mathematics with Adaptable Collaboration Scripts: Only Viable for Good Self-Regulators?,"Fischer, Frank",5,Reichersdorfer E.
import2017_40,On the Adoption of Social Network Analysis Methods in CSCL Research – A Network Analysis,"Dado, Marielle",0,Dado M.
import2017_40,On the Adoption of Social Network Analysis Methods in CSCL Research – A Network Analysis,"Hecking, Tobias",1,Hecking T.
import2017_40,On the Adoption of Social Network Analysis Methods in CSCL Research – A Network Analysis,"Bodemer, Daniel",2,Hecking T.
import2017_40,On the Adoption of Social Network Analysis Methods in CSCL Research – A Network Analysis,"Hoppe, H. Ulrich",3,Bodemer D.
import2017_54,Scientific Discourse of Citizen Scientists: A Collaborative Modeling as a Boundary Object,"Huang, Joey",0,Huang J.
import2017_54,Scientific Discourse of Citizen Scientists: A Collaborative Modeling as a Boundary Object,"Hmelo-Silver, Cindy E.",1,Hmelo-Silver C.
import2017_54,Scientific Discourse of Citizen Scientists: A Collaborative Modeling as a Boundary Object,"Jordan, Rebecca",2,Hmelo-Silver C.
import2017_54,Scientific Discourse of Citizen Scientists: A Collaborative Modeling as a Boundary Object,"Frensley, Troy",3,Jordan R.
import2017_54,Scientific Discourse of Citizen Scientists: A Collaborative Modeling as a Boundary Object,"Gray, Steven",4,Jordan R.
import2017_54,Scientific Discourse of Citizen Scientists: A Collaborative Modeling as a Boundary Object,"Newman, Greg",5,Frensley T.
import2018_193,“We Were on the Same Level”: Young Engineering Researchers Taking Up Agentive Positions in a Diverse Learning Community ,"Wakefield, Wendy",0,Wakefield W.
import2018_193,“We Were on the Same Level”: Young Engineering Researchers Taking Up Agentive Positions in a Diverse Learning Community ,"Jordan, Michelle E.",1,Jordan M. E.
import2017_68,Through the (Thin-Slice) Looking Glass: An Initial Look at Rapport and Co-Construction Within Peer Collaboration,"Olsen, Jennifer K.",0,Olsen J. K.
import2017_68,Through the (Thin-Slice) Looking Glass: An Initial Look at Rapport and Co-Construction Within Peer Collaboration,"Finkelstein, Samantha",1,Finkelstein S.
import2018_187,Design Matters: The Impact of Technology Design on Students’ Inquiry Behaviors. ,"Bumbacher, Engin",0,Bumbacher E.
import2018_187,Design Matters: The Impact of Technology Design on Students’ Inquiry Behaviors. ,"Hossain, Zahid",1,Hossain Z.
import2018_187,Design Matters: The Impact of Technology Design on Students’ Inquiry Behaviors. ,"Riedel-Kruse, Ingmar",2,Hossain Z.
import2018_187,Design Matters: The Impact of Technology Design on Students’ Inquiry Behaviors. ,"Blikstein, Paulo",3,Riedel-Kruse I.
import2017_6,Behavioral and Relationship Patterns in an Online Collaborative Reading Activity,"Wan, Hai-Peng",0,Wan H.
import2017_6,Behavioral and Relationship Patterns in an Online Collaborative Reading Activity,"Wang, Qi",1,Wang Q.
import2017_6,Behavioral and Relationship Patterns in an Online Collaborative Reading Activity,"Yu, Sheng-Quan",2,Wang Q.
import2015short_213,Concept Mapping Narratives to Promote CSCL and Interdisciplinary Studies,"Lansiquot, Reneta D.",0,Lansiquot R. D.
import2015short_213,Concept Mapping Narratives to Promote CSCL and Interdisciplinary Studies,"Cabo, Candido",1,Cabo C.
import2017_83,Engaging Everyday Science Knowledge to Help Make Sense of Data,"Kelly, Susan B.",0,Kelly S. B.
import2017_83,Engaging Everyday Science Knowledge to Help Make Sense of Data,"Lawrence, LuEttaMae",1,Lawrence L.
import2017_83,Engaging Everyday Science Knowledge to Help Make Sense of Data,"Mercier, Emma",2,Lawrence L.
import2017_97,Transgressing Ideologies of Collaborative Learning and Working Spaces,"Sierschynski, Jarek",0,Sierschynski J.
import2017_97,Transgressing Ideologies of Collaborative Learning and Working Spaces,"Spaulding, Scott",1,Spaulding S.
import2015short_1107,"CSCL and Learning Analytics: Opportunities to Support Social Interaction, Self-Regulation and Socially Shared Regulation","Wise, Alyssa Friend",0,Wise A. F.
import2015short_1107,"CSCL and Learning Analytics: Opportunities to Support Social Interaction, Self-Regulation and Socially Shared Regulation","Azevedo, Roger",1,Azevedo R.
import2015short_1107,"CSCL and Learning Analytics: Opportunities to Support Social Interaction, Self-Regulation and Socially Shared Regulation","Stegmann, Karsten",2,Azevedo R.
import2015short_1107,"CSCL and Learning Analytics: Opportunities to Support Social Interaction, Self-Regulation and Socially Shared Regulation","Malmberg, Jonna",3,Stegmann K.
import2015short_1107,"CSCL and Learning Analytics: Opportunities to Support Social Interaction, Self-Regulation and Socially Shared Regulation","Rosé, Carolyn",4,Stegmann K.
import2015short_1107,"CSCL and Learning Analytics: Opportunities to Support Social Interaction, Self-Regulation and Socially Shared Regulation","Mudrick, Nicholas",5,Malmberg J.
import2015short_1107,"CSCL and Learning Analytics: Opportunities to Support Social Interaction, Self-Regulation and Socially Shared Regulation","Taub, Michelle",6,Malmberg J.
import2015short_1107,"CSCL and Learning Analytics: Opportunities to Support Social Interaction, Self-Regulation and Socially Shared Regulation","Martin, Seth A.",7,Rosé C. P.
import2015short_1107,"CSCL and Learning Analytics: Opportunities to Support Social Interaction, Self-Regulation and Socially Shared Regulation","Farnsworth, Jesse",8,Rosé C. P.
import2015short_1107,"CSCL and Learning Analytics: Opportunities to Support Social Interaction, Self-Regulation and Socially Shared Regulation","Mu, Jin",9,Mudrick N.
import2015short_1107,"CSCL and Learning Analytics: Opportunities to Support Social Interaction, Self-Regulation and Socially Shared Regulation","Järvenoja, Hanna",10,Mudrick N.
import2015short_1107,"CSCL and Learning Analytics: Opportunities to Support Social Interaction, Self-Regulation and Socially Shared Regulation","Järvelä, Sanna",11,Taub M.
import2015short_1107,"CSCL and Learning Analytics: Opportunities to Support Social Interaction, Self-Regulation and Socially Shared Regulation","Wen, Miaomiao",12,Taub M.
import2015short_1107,"CSCL and Learning Analytics: Opportunities to Support Social Interaction, Self-Regulation and Socially Shared Regulation","Yang, Diyi",13,Martin S. A.
import2015short_1107,"CSCL and Learning Analytics: Opportunities to Support Social Interaction, Self-Regulation and Socially Shared Regulation","Fischer, Frank",14,Martin S. A.
import2018_178,Changes in Students’ Use of Epistemic Criteria in Model Evaluation,"Av-Shalom, Na'ama Y.",0,Av-Shalom N. Y.
import2018_178,Changes in Students’ Use of Epistemic Criteria in Model Evaluation,"El-Moslimany, Hebbah",1,El-Moslimany H.
import2018_178,Changes in Students’ Use of Epistemic Criteria in Model Evaluation,"Duncan, Ravit Golan",2,El-Moslimany H.
import2018_178,Changes in Students’ Use of Epistemic Criteria in Model Evaluation,"Chinn, Clark",3,Duncan R. G.
import2018_391,“Sorry if I’m Leaving You in the Dust”: Toward Understanding the Importance of Student Goals in Collaborative Problem Solving,"Celepkolu, Mehmet",0,Celepkolu M.
import2018_391,“Sorry if I’m Leaving You in the Dust”: Toward Understanding the Importance of Student Goals in Collaborative Problem Solving,"Boyer, Kristy Elizabeth",1,Boyer K. E.
import2018_385,Leveraging MOOCs for Blended Learning: Capturing Effective ‘Wrapping’ Strategies with a Learning Design Pattern Language,"Li, Ling",0,Li L.
import2018_385,Leveraging MOOCs for Blended Learning: Capturing Effective ‘Wrapping’ Strategies with a Learning Design Pattern Language,"Law, Nancy",1,Law N.
import2018_408,The Effect of Inhibiting Hand Gestures on Mathematical Reasoning,"Walkington, Candace A",0,Walkington C. A.
import2018_408,The Effect of Inhibiting Hand Gestures on Mathematical Reasoning,"Woods, Dawn",1,Woods D.
import2018_408,The Effect of Inhibiting Hand Gestures on Mathematical Reasoning,"Nathan, Mitchell",2,Woods D.
import2018_408,The Effect of Inhibiting Hand Gestures on Mathematical Reasoning,"Nathan, Mitchell",2,Woods D.
import2018_408,The Effect of Inhibiting Hand Gestures on Mathematical Reasoning,"Chelule, Geoffrey",3,Nathan M.
import2018_408,The Effect of Inhibiting Hand Gestures on Mathematical Reasoning,"Wang, Min",4,Nathan M.
import2016full_73,Negotiation Towards Intersubjectivity and Impacts on Conceptual Outcomes,"Dornfeld, Catherine L.",0,Dornfeld C. L.
import2016full_73,Negotiation Towards Intersubjectivity and Impacts on Conceptual Outcomes,"Dornfeld, Catherine L.",0,Dornfeld C. L.
import2016full_73,Negotiation Towards Intersubjectivity and Impacts on Conceptual Outcomes,"Puntambekar, Sadhana",1,Puntambekar S.
import2016full_73,Negotiation Towards Intersubjectivity and Impacts on Conceptual Outcomes,"Puntambekar, Sadhana",1,Puntambekar S.
import2016full_67,Listening Versus Looking: Learning About Dynamic Complex Systems in Science Among Blind and Sighted Students,"Peleg, Ran",0,Peleg R.
import2016full_67,Listening Versus Looking: Learning About Dynamic Complex Systems in Science Among Blind and Sighted Students,"Levy, Sharona T.",1,Levy S. T.
import2016full_67,Listening Versus Looking: Learning About Dynamic Complex Systems in Science Among Blind and Sighted Students,"Lahav, Orly",2,Levy S. T.
import2016full_67,Listening Versus Looking: Learning About Dynamic Complex Systems in Science Among Blind and Sighted Students,"Chagab, Noha",3,Lahav O.
import2016full_67,Listening Versus Looking: Learning About Dynamic Complex Systems in Science Among Blind and Sighted Students,"Talis, Vadim",4,Lahav O.
import2018_434,Design based research approaches towards enhancing social learning practices in MOOC platforms,"Tubman, Philip",0,Tubman P.
import2018_434,Design based research approaches towards enhancing social learning practices in MOOC platforms,"Oztok, Murat",1,Oztok M.
import2018_352,Uncertainty Management in Science Argumentation,"Cullicott, Catherine E.",0,Cullicott C. E.
import2018_352,Uncertainty Management in Science Argumentation,"Chen, Ying-Chih",1,Chen Y.
import2018_346,Science Literacy in Controversial Contexts: An Epistemic Balancing Act,"Sharon, Aviv J.",0,Sharon A. J.
import2018_346,Science Literacy in Controversial Contexts: An Epistemic Balancing Act,"Baram-Tsabari, Ayelet",1,Baram-Tsabari A.
import2018_420,Neurocognitive task analysis: What changes as medical trainees develop perceptual abilities? ,"Rourke, Liam",0,Rourke L.
import2018_418,Learning with Songo: The African board game,"Bayeck, Rebecca Yvonne",0,Bayeck R. Y.
import2016full_63,Disruptions to Practice: Understanding Suspensions of Youths’ Interest-related Activities,"Van Horne, Katie",0,Horne K.
